geneNames	PBMC_CD4_T_cells	PBMC_B_cells	PBMC_Monocytes	PBMC_NK_cells	PBMC_CD8_T_cells	PBMC_Dendritic_cells	PBMC_Megakaryocytes
ENSG00000271947	0	0	0	0	0	0	0
ENSG00000151692	6.62574898570826e-06	5.95508378058494e-06	2.89308991260554e-06	3.32420285615509e-06	3.07152192375561e-06	5.98168408333682e-06	0
ENSG00000223884	0	0	0	0	0	0	0
ENSG00000272002	0	0	0	0	0	0	0
ENSG00000230515	0	0	0	0	0	0	0
ENSG00000235576	2.46625101134696e-05	2.97754189029247e-06	1.15723596504222e-06	4.65388399861713e-05	8.90741357889127e-05	5.98168408333682e-06	0
ENSG00000226506	0	0	0	0	0	0	0
ENSG00000235665	0	0	0	0	1.53576096187781e-06	0	0
ENSG00000236790	0	0	0	9.97260856846528e-06	1.53576096187781e-06	0	0
ENSG00000229740	0	0	0	0	0	0	0
ENSG00000231435	0	0	0	0	0	0	0
ENSG00000236008	7.36194331745362e-07	0	5.78617982521108e-07	3.32420285615509e-06	0	0	0
ENSG00000231083	0	0	0	0	0	0	0
ENSG00000235092	0	0	0	3.32420285615509e-06	0	5.98168408333682e-06	0
ENSG00000115738	0.00022380307685059	5.21069830801182e-05	0.000468101947859576	0.00105709650825732	0.00053905209761911	0.00062209514466703	8.65725911176522e-05
ENSG00000260837	0	0	5.78617982521108e-07	0	1.53576096187781e-06	0	0
ENSG00000134313	1.7300566796016e-05	1.04213966160236e-05	1.27295956154644e-05	1.32968114246204e-05	1.53576096187781e-05	1.19633681666736e-05	0
ENSG00000143797	1.10429149761804e-06	1.48877094514623e-06	1.15723596504222e-06	3.32420285615509e-06	0	0	4.32862955588261e-05
ENSG00000261104	0	0	0	0	0	0	0
ENSG00000244310	0	0	0	0	0	0	0
ENSG00000240980	0	0	0	0	0	0	0
ENSG00000151693	0	0	5.78617982521108e-07	0	0	5.98168408333682e-06	0.000129858886676478
ENSG00000119185	6.51531983594645e-05	6.25283796961418e-05	8.67926973781662e-05	0.000116347099965428	0.000133611203683369	8.97252612500523e-05	0
ENSG00000119203	1.06748178103078e-05	1.78652513417548e-05	1.38868315805066e-05	1.99452171369306e-05	1.38218486569003e-05	1.19633681666736e-05	0
ENSG00000134330	7.43556275062816e-05	7.14610053670193e-05	6.76983039549696e-05	0.000106374491396963	0.000101360223483935	8.37435771667155e-05	0
ENSG00000151694	6.99384615158094e-06	5.95508378058494e-06	1.04151236853799e-05	9.97260856846528e-06	7.67880480938903e-06	5.98168408333682e-06	0
ENSG00000239300	0	0	0	0	0	0	0
ENSG00000271855	2.94477732698145e-06	0	1.73585394756332e-06	0	0	0	0
ENSG00000134308	0.000171901376462542	0.000129523072227722	8.5635461413124e-05	0.000319123474190889	0.00030100914852805	0.000125615365750073	0.000389576660029435
ENSG00000240687	0	0	0	0	0	0	0
ENSG00000244260	0	0	0	0	0	0	0
ENSG00000243491	3.68097165872681e-07	0	0	0	0	0	0
ENSG00000115750	1.03067206444351e-05	1.19101675611699e-05	4.05032587764776e-06	2.65936228492408e-05	1.22860876950224e-05	5.98168408333682e-06	0
ENSG00000269973	7.36194331745362e-07	0	5.78617982521108e-07	0	1.53576096187781e-06	0	0
ENSG00000134317	0	0	0	0	0	0	4.32862955588261e-05
ENSG00000188525	0	0	0	0	0	0	0
ENSG00000260476	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000260077	2.57668016110877e-06	1.48877094514623e-06	5.78617982521108e-06	9.97260856846528e-06	4.60728288563342e-06	0	8.65725911176522e-05
ENSG00000172059	3.31287449285413e-06	1.04213966160236e-05	3.47170789512665e-05	9.97260856846528e-06	4.60728288563342e-06	1.79450522500105e-05	4.32862955588261e-05
ENSG00000271787	0	0	0	0	1.53576096187781e-06	0	0
ENSG00000205795	0	0	0	0	0	0	0
ENSG00000233502	0	0	0	0	0	0	0
ENSG00000272524	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000171848	3.68097165872681e-07	1.48877094514623e-06	5.78617982521108e-07	6.64840571231019e-06	1.68933705806559e-05	0	0
ENSG00000163009	0	0	0	6.64840571231019e-06	0	0	0
ENSG00000115756	7.28832388427909e-05	3.72192736286559e-05	7.23272478151385e-05	5.65114485546366e-05	6.14304384751122e-05	1.79450522500105e-05	0.000173145182235304
ENSG00000115758	6.9202267184064e-05	0.000108680278995675	2.95095171085765e-05	4.98630428423264e-05	3.22509801994339e-05	4.78534726666946e-05	0.0018180244134707
ENSG00000257135	0	0	0	3.32420285615509e-06	0	0	0
ENSG00000217258	0	0	0	0	0	0	0
ENSG00000115761	1.06748178103078e-05	1.9354022286901e-05	6.9434157902533e-06	9.97260856846528e-06	1.84291315425337e-05	5.98168408333682e-06	0
ENSG00000234818	0	0	0	0	0	0	0
ENSG00000243819	3.31287449285413e-06	5.95508378058494e-06	1.73585394756332e-06	3.32420285615509e-06	3.07152192375561e-06	1.19633681666736e-05	0
ENSG00000236162	0	0	0	0	0	0	0
ENSG00000143882	1.47238866349072e-06	2.97754189029247e-06	1.15723596504222e-06	3.32420285615509e-06	3.07152192375561e-06	0	0
ENSG00000272275	3.68097165872681e-07	0	0	3.32420285615509e-06	1.53576096187781e-06	0	0
ENSG00000143870	0.000103067206444351	0.000123567988447137	0.000126717338172123	0.000206100577081616	0.000172005227730314	0.000173468838416768	0.000129858886676478
ENSG00000232056	0	0	0	0	0	0	0
ENSG00000271952	0	1.48877094514623e-06	5.78617982521108e-07	0	0	0	0
ENSG00000162975	0	0	0	0	0	0	0
ENSG00000145063	0	0	0	0	0	0	0
ENSG00000150873	0	0	0	0	0	0	0
ENSG00000162976	3.82821052507588e-05	3.72192736286559e-05	6.24907421122797e-05	5.98356514107917e-05	4.14655459707008e-05	3.58901045000209e-05	0
ENSG00000134318	2.94477732698145e-06	1.48877094514623e-06	5.78617982521108e-06	0	1.53576096187781e-06	0	0
ENSG00000230952	0	0	0	0	0	0	0
ENSG00000231403	0	0	0	0	0	0	0
ENSG00000224177	0	0	0	0	0	0	0
ENSG00000169016	4.41716599047217e-06	1.48877094514623e-06	2.89308991260554e-06	3.32420285615509e-06	6.14304384751122e-06	5.98168408333682e-06	0
ENSG00000269074	0	0	0	0	0	0	0
ENSG00000196208	0	0	0	0	0	0	0
ENSG00000169006	0	0	0	0	0	0	0
ENSG00000134324	4.93250202269393e-05	2.08427932320473e-05	7.5220337727744e-06	3.32420285615509e-05	4.45370678944564e-05	2.99084204166841e-05	0
ENSG00000203643	0	0	0	0	0	0	0
ENSG00000230790	0	0	0	0	0	0	0
ENSG00000224184	0	1.48877094514623e-06	0	0	0	0	0
ENSG00000223360	0	0	0	0	0	0	0
ENSG00000261117	0	0	0	0	0	0	0
ENSG00000071575	2.57668016110877e-05	1.78652513417548e-05	4.62894386016886e-06	1.99452171369306e-05	1.99648925044115e-05	0	4.32862955588261e-05
ENSG00000229370	0	0	0	0	0	0	0
ENSG00000230448	0	0	0	0	0	0	0
ENSG00000227718	0	0	0	0	0	0	0
ENSG00000228505	0	0	0	0	0	0	0
ENSG00000162981	0	0	0	0	0	0	0
ENSG00000265629	0	0	0	0	0	0	0
ENSG00000235127	0	0	0	0	0	0	0
ENSG00000151779	8.09813764919898e-06	7.44385472573117e-06	8.10065175529551e-06	6.64840571231019e-06	9.21456577126683e-06	5.98168408333682e-06	4.32862955588261e-05
ENSG00000234022	0	0	0	0	0	0	0
ENSG00000079785	3.86502024166315e-05	4.31743574092408e-05	1.96730114057177e-05	3.98904342738611e-05	3.37867411613117e-05	2.39267363333473e-05	0
ENSG00000224194	0	0	0	0	0	0	0
ENSG00000231031	0	0	0	0	0	0	0
ENSG00000237326	0	0	0	0	0	0	0
ENSG00000223850	0	0	0	0	0	0	0
ENSG00000233718	0	0	0	0	0	0	0
ENSG00000134323	0	0	0	0	0	0	0
ENSG00000226764	0	0	0	0	0	0	0
ENSG00000236289	0	0	0	0	0	0	0
ENSG00000236989	0	0	0	0	0	0	0
ENSG00000226041	0	0	0	0	0	0	0
ENSG00000228876	0	0	0	0	0	0	0
ENSG00000231266	0	0	0	0	0	0	0
ENSG00000232444	0	0	0	0	0	0	0
ENSG00000224400	0	0	0	0	0	0	0
ENSG00000237633	0	0	0	0	0	0	0
ENSG00000197872	4.41716599047217e-06	1.63764803966086e-05	6.13335061472374e-05	2.32694199930857e-05	7.67880480938903e-06	4.18717885833578e-05	4.32862955588261e-05
ENSG00000223536	0	0	0	0	0	0	0
ENSG00000237670	0	0	0	0	0	0	0
ENSG00000214842	0	0	0	0	0	0	0
ENSG00000163032	0	0	0	0	0	0	0
ENSG00000163029	6.99384615158094e-06	3.57305026835096e-05	2.89308991260554e-06	6.64840571231019e-06	9.21456577126683e-06	1.19633681666736e-05	4.32862955588261e-05
ENSG00000178295	7.36194331745362e-07	2.97754189029247e-06	0	0	0	0	0
ENSG00000151379	0	0	0	0	0	0	0
ENSG00000170745	0	0	0	0	0	0	0
ENSG00000260331	7.36194331745362e-07	1.48877094514623e-06	0	0	0	0	0
ENSG00000240857	6.51531983594645e-05	3.57305026835096e-05	1.96730114057177e-05	5.98356514107917e-05	4.91443507800898e-05	2.39267363333473e-05	0
ENSG00000250741	0	0	0	0	0	0	0
ENSG00000185013	0	0	0	0	0	0	0
ENSG00000224626	0	0	0	0	0	0	0
ENSG00000236204	0	0	0	0	0	0	0
ENSG00000143867	0	0	0	0	0	0	0
ENSG00000234597	0	0	0	0	0	0	0
ENSG00000237992	0	0	0	0	0	0	0
ENSG00000235911	0	0	0	0	0	0	0
ENSG00000228784	1.43557894690346e-05	7.44385472573117e-06	3.47170789512665e-06	3.32420285615509e-06	9.21456577126683e-06	0	0
ENSG00000183891	1.58281781325253e-05	1.9354022286901e-05	8.67926973781662e-06	9.97260856846528e-06	1.22860876950224e-05	1.79450522500105e-05	0
ENSG00000271991	0	1.48877094514623e-06	0	0	0	0	0
ENSG00000118965	2.57668016110877e-06	1.48877094514623e-06	5.78617982521108e-07	0	1.53576096187781e-06	0	0
ENSG00000227210	0	0	0	0	0	0	0
ENSG00000132031	0	0	0	0	0	0	0
ENSG00000068697	8.94476113070615e-05	0.000108680278995675	0.000153912383350615	0.000245991011355477	9.21456577126683e-05	0.000107670313500063	0.000129858886676478
ENSG00000223734	0	0	0	0	0	0	0
ENSG00000234378	0	0	0	0	0	0	0
ENSG00000115884	0	0	0	0	0	0	0
ENSG00000055917	1.06748178103078e-05	1.9354022286901e-05	1.04151236853799e-05	1.32968114246204e-05	1.07503267331446e-05	5.98168408333682e-06	4.32862955588261e-05
ENSG00000143878	2.24539271182335e-05	4.16855864640946e-05	0.000215824507480373	2.65936228492408e-05	2.91794582756783e-05	5.98168408333682e-05	8.65725911176522e-05
ENSG00000228950	0	0	0	0	0	0	0
ENSG00000227047	0	0	0	0	0	0	0
ENSG00000118960	5.52145748809022e-06	4.4663128354387e-06	1.6201303510591e-05	1.66210142807755e-05	1.53576096187781e-05	5.98168408333682e-06	4.32862955588261e-05
ENSG00000269976	0	0	0	0	0	0	0
ENSG00000143869	0	0	0	0	0	0	0
ENSG00000260396	0	1.48877094514623e-06	0	0	0	0	0
ENSG00000270100	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000118961	6.99384615158094e-06	1.04213966160236e-05	1.73585394756332e-06	0	1.68933705806559e-05	5.98168408333682e-06	0
ENSG00000236436	0	0	0	0	0	0	0
ENSG00000261012	0	0	0	0	0	0	0
ENSG00000084674	0	0	0	0	0	0	0
ENSG00000218819	0	0	0	0	0	0	0
ENSG00000233005	0	0	0	0	0	0	0
ENSG00000231204	0	0	0	0	0	0	0
ENSG00000235537	0	0	0	0	0	0	0
ENSG00000228538	0	0	0	0	0	0	0
ENSG00000229621	0	0	0	0	0	0	0
ENSG00000231200	0	0	0	0	0	0	0
ENSG00000228999	0	0	0	0	0	0	0
ENSG00000234207	0	0	0	0	0	0	0
ENSG00000233587	0	0	0	0	0	0	0
ENSG00000232451	0	0	0	0	0	0	0
ENSG00000223530	0	0	0	0	0	0	0
ENSG00000233714	0	0	0	0	0	0	0
ENSG00000223634	0	0	0	0	0	0	0
ENSG00000235497	0	0	0	0	0	0	0
ENSG00000119771	1.10429149761804e-06	0	0	0	0	0	0
ENSG00000224361	0	0	0	0	0	0	0
ENSG00000119778	3.31287449285413e-06	4.4663128354387e-06	5.78617982521108e-06	6.64840571231019e-06	4.60728288563342e-06	2.39267363333473e-05	0
ENSG00000173960	1.17791093079258e-05	1.78652513417548e-05	1.09937416679011e-05	1.99452171369306e-05	2.61079363519227e-05	1.79450522500105e-05	0
ENSG00000205639	7.36194331745362e-07	1.48877094514623e-06	5.78617982521108e-07	3.32420285615509e-06	0	0	0
ENSG00000163026	1.47238866349072e-06	0	0	6.64840571231019e-06	0	0	0
ENSG00000119782	7.36194331745362e-07	1.48877094514623e-06	4.62894386016886e-06	0	3.07152192375561e-06	0	0
ENSG00000115128	9.42328744634064e-05	8.63487148184816e-05	9.25788772033773e-05	0.00016953434566391	0.000119789355026469	8.97252612500523e-05	4.32862955588261e-05
ENSG00000219626	9.20242914681703e-06	7.44385472573117e-06	1.6201303510591e-05	1.66210142807755e-05	1.22860876950224e-05	0	4.32862955588261e-05
ENSG00000115129	7.36194331745362e-07	0	1.38868315805066e-05	0	0	5.98168408333682e-06	0
ENSG00000176732	0	0	0	0	0	0	0
ENSG00000266118	0	0	0	0	0	0	0
ENSG00000232642	0	0	0	0	0	0	0
ENSG00000186453	7.36194331745362e-07	0	5.78617982521108e-07	0	0	0	0
ENSG00000223754	0	0	0	0	0	0	0
ENSG00000198399	4.89569230610666e-05	8.48599438733354e-05	3.52956969337876e-05	3.6566231417706e-05	8.44668529032793e-05	6.57985249167051e-05	0
ENSG00000242628	7.36194331745362e-07	0	0	0	0	0	0
ENSG00000084676	1.17791093079258e-05	5.95508378058494e-06	2.08302473707599e-05	2.65936228492408e-05	2.61079363519227e-05	1.79450522500105e-05	8.65725911176522e-05
ENSG00000184924	5.52145748809022e-05	6.9972234421873e-05	6.19121241297586e-05	0.000146264925670824	8.44668529032793e-05	0.000137578733916747	4.32862955588261e-05
ENSG00000138092	1.10429149761804e-06	1.48877094514623e-06	1.15723596504222e-06	3.32420285615509e-06	6.14304384751122e-06	0	0
ENSG00000138031	1.47238866349072e-06	7.44385472573117e-06	5.78617982521108e-07	0	3.07152192375561e-06	5.98168408333682e-06	0
ENSG00000271936	0	0	0	0	0	0	0
ENSG00000115137	7.36194331745362e-07	4.4663128354387e-06	0	0	0	0	0
ENSG00000224165	2.20858299523609e-06	2.97754189029247e-06	2.89308991260554e-06	6.64840571231019e-06	3.07152192375561e-06	0	0
ENSG00000084710	0	0	0	0	0	0	0
ENSG00000261452	0	0	0	0	0	0	0
ENSG00000115138	2.06134412888701e-05	5.0618212134972e-05	2.31447193008443e-05	5.65114485546366e-05	2.76436973138005e-05	3.58901045000209e-05	0
ENSG00000230452	0	0	0	0	0	0	0
ENSG00000272048	3.68097165872681e-07	0	0	0	0	0	0
ENSG00000119772	1.76686639618887e-05	4.4663128354387e-06	5.20756184268997e-06	1.99452171369306e-05	7.67880480938903e-06	1.19633681666736e-05	0
ENSG00000235072	1.10429149761804e-06	0	0	0	0	0	0
ENSG00000138101	9.93862347856239e-06	1.33989385063161e-05	1.73585394756332e-06	1.99452171369306e-05	1.68933705806559e-05	5.98168408333682e-06	0
ENSG00000224220	0	2.97754189029247e-06	0	0	0	0	0
ENSG00000143970	1.95091497912521e-05	1.19101675611699e-05	1.38868315805066e-05	9.97260856846528e-06	6.14304384751122e-06	1.19633681666736e-05	4.32862955588261e-05
ENSG00000084731	1.36195951372892e-05	0	1.73585394756332e-06	3.32420285615509e-06	3.07152192375561e-06	0	0
ENSG00000268412	1.10429149761804e-06	0	0	0	0	0	0
ENSG00000084733	4.85888258951939e-05	6.10396087509956e-05	0.000142340023700193	5.31872456984815e-05	5.98946775132344e-05	7.17802090000419e-05	0.000519435546705913
ENSG00000157833	1.47238866349072e-06	0	0	6.64840571231019e-06	1.53576096187781e-06	0	0
ENSG00000084754	8.76071254776981e-05	9.08150276539203e-05	0.000133082135979855	8.97534771161875e-05	0.000104431745407691	0.00026319409966682	8.65725911176522e-05
ENSG00000138029	5.44783805491568e-05	6.84834634767268e-05	8.33209894830396e-05	5.98356514107917e-05	6.91092432845013e-05	0.000107670313500063	0.000129858886676478
ENSG00000173567	0	1.48877094514623e-06	0	0	0	0	0
ENSG00000138018	2.94477732698145e-06	1.48877094514623e-06	2.31447193008443e-06	1.32968114246204e-05	1.53576096187781e-06	0	0
ENSG00000157856	0	0	0	0	0	0	0
ENSG00000115155	3.68097165872681e-07	0	2.89308991260554e-06	0	0	0	0
ENSG00000173557	0	0	0	0	0	0	0
ENSG00000157884	0	0	0	0	0	0	0
ENSG00000225378	0	0	0	0	0	0	0
ENSG00000171303	0	0	0	0	0	0	0
ENSG00000213699	3.31287449285413e-06	5.95508378058494e-06	9.83650570285884e-06	6.64840571231019e-06	6.14304384751122e-06	0	0
ENSG00000115163	0	0	0	6.64840571231019e-06	1.53576096187781e-06	0	0
ENSG00000157851	0	0	0	0	0	0	0
ENSG00000230286	0	0	0	0	0	0	0
ENSG00000084764	2.94477732698145e-06	2.97754189029247e-06	4.62894386016886e-06	1.32968114246204e-05	1.53576096187781e-06	0	0
ENSG00000119777	1.03067206444351e-05	1.63764803966086e-05	1.04151236853799e-05	2.99178257053958e-05	1.53576096187781e-05	1.19633681666736e-05	0
ENSG00000084693	1.84048582936341e-06	7.44385472573117e-06	2.31447193008443e-06	6.64840571231019e-06	3.07152192375561e-06	5.98168408333682e-06	4.32862955588261e-05
ENSG00000231636	0	0	0	0	1.53576096187781e-06	0	0
ENSG00000272056	0	0	0	0	0	0	0
ENSG00000272148	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000228474	0.000426256518080565	0.000321574524151587	0.000324604688194342	0.00034571709704013	0.000436156113173297	0.000287120836000168	0.00173145182235304
ENSG00000138080	0	0	0	0	0	0	0
ENSG00000138030	5.52145748809022e-06	0	6.36479780773219e-06	3.32420285615509e-06	6.14304384751122e-06	0	0
ENSG00000138028	0	0	0	0	0	0	0
ENSG00000143994	3.68097165872681e-07	1.48877094514623e-06	1.73585394756332e-06	0	0	0	0
ENSG00000138073	2.17177327864882e-05	1.04213966160236e-05	2.02516293882388e-05	3.6566231417706e-05	3.37867411613117e-05	2.39267363333473e-05	8.65725911176522e-05
ENSG00000186143	0	0	0	0	0	0	0
ENSG00000163792	0	0	0	0	0	0	0
ENSG00000138074	8.09813764919898e-06	1.04213966160236e-05	5.78617982521108e-06	6.64840571231019e-06	1.38218486569003e-05	5.98168408333682e-06	0
ENSG00000138085	0.000133619271211783	0.000107191508050529	0.000184000518441712	0.000156237534239289	0.000150504574264025	0.000161505470250094	4.32862955588261e-05
ENSG00000084774	2.94477732698145e-06	1.48877094514623e-06	2.89308991260554e-06	6.64840571231019e-06	1.53576096187781e-06	5.98168408333682e-06	0
ENSG00000115194	0	0	0	0	0	0	0
ENSG00000163793	0	0	0	0	0	0	0
ENSG00000138100	0	0	0	0	3.07152192375561e-06	0	0
ENSG00000163794	0	0	0	0	0	0	0
ENSG00000115204	1.98772469571248e-05	2.23315641771935e-05	3.87674048289142e-05	3.32420285615509e-05	6.75734823226234e-05	2.99084204166841e-05	0
ENSG00000115207	8.09813764919898e-06	8.93262567087741e-06	6.9434157902533e-06	6.64840571231019e-06	4.60728288563342e-06	5.98168408333682e-06	0
ENSG00000234945	0	1.48877094514623e-06	0	0	0	0	0
ENSG00000234072	7.36194331745362e-07	1.48877094514623e-06	5.78617982521108e-07	6.64840571231019e-06	0	0	0
ENSG00000115211	1.06748178103078e-05	1.19101675611699e-05	1.67799214931121e-05	2.32694199930857e-05	1.53576096187781e-05	1.19633681666736e-05	0
ENSG00000115234	8.79752226435708e-05	0.000125056759392284	0.000168956450896164	0.0001628859399516	0.000113646311178958	0.0001136519975834	0.000129858886676478
ENSG00000163795	1.47238866349072e-06	0	2.31447193008443e-06	0	0	0	0
ENSG00000115241	7.54599190038996e-05	7.5927318202458e-05	7.17486298326174e-05	0.000119671302821583	0.000104431745407691	8.97252612500523e-05	4.32862955588261e-05
ENSG00000115216	3.4601133592032e-05	4.4663128354387e-05	2.95095171085765e-05	7.64566656915672e-05	5.06801117419676e-05	2.39267363333473e-05	4.32862955588261e-05
ENSG00000157992	5.15336032221754e-06	7.44385472573117e-06	5.78617982521108e-07	0	6.14304384751122e-06	0	0
ENSG00000138002	7.36194331745362e-07	2.97754189029247e-06	1.15723596504222e-06	0	0	1.19633681666736e-05	0
ENSG00000115226	0	0	0	0	0	0	0
ENSG00000084734	0	0	0	0	1.53576096187781e-06	0	4.32862955588261e-05
ENSG00000233438	0	0	0	0	0	0	0
ENSG00000221843	3.68097165872681e-07	0	0	0	0	0	0
ENSG00000243943	9.57052631268971e-06	1.04213966160236e-05	4.05032587764776e-06	6.64840571231019e-06	9.21456577126683e-06	1.19633681666736e-05	0
ENSG00000176714	7.36194331745362e-07	1.48877094514623e-06	1.15723596504222e-06	0	1.53576096187781e-06	0	0
ENSG00000198522	2.6502995942833e-05	1.78652513417548e-05	1.56226855280699e-05	3.98904342738611e-05	3.37867411613117e-05	1.79450522500105e-05	8.65725911176522e-05
ENSG00000119760	1.47238866349072e-05	1.33989385063161e-05	9.83650570285884e-06	1.99452171369306e-05	1.99648925044115e-05	1.19633681666736e-05	0
ENSG00000163798	1.25153036396712e-05	1.19101675611699e-05	6.9434157902533e-06	1.99452171369306e-05	1.68933705806559e-05	2.39267363333473e-05	0
ENSG00000205334	0	0	0	0	0	0	0
ENSG00000243147	4.89569230610666e-05	3.27529607932172e-05	6.19121241297586e-05	6.64840571231019e-05	6.296619943699e-05	4.18717885833578e-05	0
ENSG00000268656	0	0	0	0	0	0	0
ENSG00000171174	5.52145748809022e-06	2.97754189029247e-06	1.27295956154644e-05	9.97260856846528e-06	3.07152192375561e-06	0	0
ENSG00000158019	2.6502995942833e-05	2.82866479577785e-05	2.71950451784921e-05	5.98356514107917e-05	5.83589165513566e-05	6.57985249167051e-05	8.65725911176522e-05
ENSG00000223522	0	1.48877094514623e-06	0	3.32420285615509e-06	0	0	0
ENSG00000229951	0	0	0	0	1.53576096187781e-06	0	0
ENSG00000075426	5.52145748809022e-06	1.48877094514623e-06	4.22391127240409e-05	2.99178257053958e-05	1.99648925044115e-05	1.79450522500105e-05	0
ENSG00000270210	0	0	0	0	0	0	0
ENSG00000227938	0	0	0	0	0	0	0
ENSG00000163803	3.68097165872681e-07	0	5.20756184268997e-06	0	1.53576096187781e-06	1.79450522500105e-05	0
ENSG00000230730	0	0	0	0	0	0	0
ENSG00000226833	0	1.48877094514623e-06	0	0	0	0	0
ENSG00000213639	3.4601133592032e-05	2.82866479577785e-05	3.41384609687454e-05	1.99452171369306e-05	3.07152192375561e-05	5.38351567500314e-05	0
ENSG00000163806	7.36194331745362e-07	0	5.78617982521108e-07	3.32420285615509e-06	0	0	0
ENSG00000273233	0	0	0	0	0	0	0
ENSG00000171103	1.36195951372892e-05	2.08427932320473e-05	7.5220337727744e-06	3.32420285615509e-05	1.84291315425337e-05	5.98168408333682e-06	0
ENSG00000163811	1.7300566796016e-05	2.23315641771935e-05	8.67926973781662e-06	3.32420285615509e-06	2.91794582756783e-05	2.99084204166841e-05	0
ENSG00000189350	3.68097165872681e-07	0	0	9.97260856846528e-06	3.07152192375561e-06	0	0
ENSG00000179270	0	0	0	0	0	0	0
ENSG00000229224	0	0	0	0	0	0	0
ENSG00000115295	8.83433198094435e-06	4.4663128354387e-06	1.44654495630277e-05	1.32968114246204e-05	7.67880480938903e-06	0	0
ENSG00000171094	0	0	0	0	0	0	0
ENSG00000230737	0	0	0	0	0	0	0
ENSG00000197644	0	0	0	0	0	0	0
ENSG00000233862	3.68097165872681e-07	0	0	0	0	0	0
ENSG00000119801	0.000213864453372028	0.000184607597198133	0.000215245889497852	0.000202776374225461	0.000148968813302147	0.000119633681666736	0.000476149251147087
ENSG00000213626	0.000101962914946733	0.000139944468843746	1.56226855280699e-05	0.000116347099965428	0.00012593239887398	5.98168408333682e-06	0
ENSG00000235997	0	0	0	0	0	0	0
ENSG00000172954	8.83433198094435e-06	1.19101675611699e-05	4.62894386016886e-06	6.64840571231019e-06	3.07152192375561e-06	5.98168408333682e-06	0
ENSG00000162949	0	0	0	0	0	0	0
ENSG00000158089	3.68097165872681e-07	0	0	0	0	0	0
ENSG00000234579	0	0	0	0	0	0	0
ENSG00000214711	3.68097165872681e-07	0	0	0	0	0	0
ENSG00000013016	0	5.95508378058494e-06	5.78617982521108e-07	3.32420285615509e-06	3.07152192375561e-06	5.98168408333682e-06	0.000129858886676478
ENSG00000158125	0	0	0	0	0	0	0
ENSG00000228563	0	0	0	0	0	0	0
ENSG00000223647	0	0	0	0	0	0	0
ENSG00000273165	0	0	0	0	0	0	0
ENSG00000162959	7.7300404833263e-06	2.97754189029247e-06	5.78617982521108e-06	6.64840571231019e-06	3.07152192375561e-06	0	0
ENSG00000162961	8.61347368142074e-05	8.63487148184816e-05	4.97611464968153e-05	9.64018828284977e-05	9.82887015601796e-05	3.58901045000209e-05	4.32862955588261e-05
ENSG00000271228	0	0	0	0	0	0	0
ENSG00000021574	4.41716599047217e-06	2.97754189029247e-06	5.78617982521108e-06	0	6.14304384751122e-06	1.79450522500105e-05	0
ENSG00000272716	4.41716599047217e-06	5.95508378058494e-06	1.73585394756332e-06	0	1.53576096187781e-06	5.98168408333682e-06	0
ENSG00000152683	3.68097165872681e-06	1.48877094514623e-06	1.73585394756332e-06	3.32420285615509e-06	6.14304384751122e-06	1.19633681666736e-05	0
ENSG00000091106	1.10429149761804e-06	1.48877094514623e-06	1.15723596504222e-05	0	0	1.79450522500105e-05	0
ENSG00000119820	5.15336032221754e-05	5.21069830801182e-05	3.52956969337876e-05	8.64292742600324e-05	4.7608589818212e-05	5.38351567500314e-05	4.32862955588261e-05
